"Sort_Date","Plot_Treatment","Plot_Replicate","Footprint","Plot_ID","Footprint_Full","Start_Date","Days_Since_Irrigation","Genus","Epithet","Species","Reproductive_Yes1_No0","Number","Voucher","Sorter"
"11/8/2022","T2","R4","C","T2_R4_C","Control (irrigated)","7/5/2022","4","Lasius","neoniger","Lasius neoniger","0","4","NHKBS5407","SRF"
"11/10/2022","T2","R4","D1","T2_R4_D1","Y1 Drought (soy)","7/5/2022",NA,"Lasius","neoniger","Lasius neoniger","0","1","NHKBS5455","SRF"
"11/10/2022","T2","R4","D1","T2_R4_D1","Y1 Drought (soy)","7/5/2022",NA,"Solenopsis","molesta","Solenopsis molesta","0","4","NHKBS5456","SRF"
"11/1/2022","T2","R4","D2","T2_R4_D2","Y2 Drought (wheat)","7/5/2022","11","Lasius","neoniger","Lasius neoniger","0","2","NHKBS5302","JDS"
"11/1/2022","T2","R4","D2","T2_R4_D2","Y2 Drought (wheat)","7/5/2022","11","Tetramorium","immigrans","Tetramorium immigrans","0","2","NHKBS5301","JDS"
"11/10/2022","T2","R4","V","T2_R4_V","Variable Rainfall","7/5/2022","12","Lasius","neoniger","Lasius neoniger","0","4","NHKBS5412","SRF"
"11/10/2022","T2","R4","V","T2_R4_V","Variable Rainfall","7/5/2022","12","Tetramorium","immigrans","Tetramorium immigrans","0","1","NHKBS5427","SRF"
"11/7/2022","T2","R6","C","T2_R6_C","Control (irrigated)","7/5/2022","4","Lasius","neoniger","Lasius neoniger","0","1","NHKBS5396","JDS"
"11/7/2022","T2","R6","C","T2_R6_C","Control (irrigated)","7/5/2022","4","Tetramorium","immigrans","Tetramorium immigrans","0","1","NHKBS5395","JDS"
"11/10/2022","T2","R6","D1","T2_R6_D1","Y1 Drought (soy)","7/5/2022",NA,"No ants","NULL","No ants NULL","NULL","NULL","NULL","SRF"
"11/10/2022","T2","R6","D2","T2_R6_D2","Y2 Drought (wheat)","7/5/2022","11","Lasius","neoniger","Lasius neoniger","0","2","NHKBS5480","JDS"
"11/10/2022","T2","R6","V","T2_R6_V","Variable Rainfall","7/5/2022","12","No ants","NULL","No ants NULL","NULL","NULL","NULL","SRF"
"11/7/2022","T7","R4","C","T7_R4_C","Control (irrigated)","7/5/2022","4","Aphaenogaster","rudis","Aphaenogaster rudis","0","1","NHKBS5416","JDS"
"11/7/2022","T7","R4","C","T7_R4_C","Control (irrigated)","7/5/2022","4","Formica","glacialis","Formica glacialis","0","1","NHKBS5415","JDS"
"11/7/2022","T7","R4","C","T7_R4_C","Control (irrigated)","7/5/2022","4","Lasius","neoniger","Lasius neoniger","0","2","NHKBS5418","JDS"
"11/7/2022","T7","R4","C","T7_R4_C","Control (irrigated)","7/5/2022","4","Myrmica","detritinodis","Myrmica detritinodis","0","1","NHKBS5417","JDS"
"11/10/2022","T7","R4","D1","T7_R4_D1","Y1 Drought (soy)","7/5/2022",NA,"Aphaenogaster","rudis","Aphaenogaster rudis","0","3","NHKBS5458","SRF"
"11/10/2022","T7","R4","D1","T7_R4_D1","Y1 Drought (soy)","7/5/2022",NA,"Formica","incerta","Formica incerta","0","1","NHKBS5459","SRF"
"11/10/2022","T7","R4","D1","T7_R4_D1","Y1 Drought (soy)","7/5/2022",NA,"Lasius","neoniger","Lasius neoniger","0","9","NHKBS5457","SRF"
"11/10/2022","T7","R4","D1","T7_R4_D1","Y1 Drought (soy)","7/5/2022",NA,"Myrmica","americana","Myrmica americana","0","13","NHKBS5460","SRF"
"7/18/2022","T7","R4","D2","T7_R4_D2","Y2 Drought (wheat)","7/5/2022","11","No ants","NULL","No ants NULL","NULL","NULL","NULL","JDS"
"11/11/2022","T7","R4","V","T7_R4_V","Variable Rainfall","7/5/2022","12","Aphaenogaster","rudis","Aphaenogaster rudis","0","2","NHKBS5467","SRF"
"11/11/2022","T7","R4","V","T7_R4_V","Variable Rainfall","7/5/2022","12","Formica","subsericea","Formica subsericea","0","9","NHKBS5470","SRF"
"11/11/2022","T7","R4","V","T7_R4_V","Variable Rainfall","7/5/2022","12","Lasius","neoniger","Lasius neoniger","0","3","NHKBS5468","SRF"
"11/11/2022","T7","R4","V","T7_R4_V","Variable Rainfall","7/5/2022","12","Unknown","sp","Unknown sp","0","1",NA,"SRF"
"11/10/2022","T7","R5","C","T7_R5_C","Control (irrigated)","7/5/2022","4","Formica","subsericea","Formica subsericea","0","1","NHKBS5439","SRF"
"11/10/2022","T7","R5","C","T7_R5_C","Control (irrigated)","7/5/2022","4","Lasius","neoniger","Lasius neoniger","0","1","NHKBS5437","SRF"
"11/10/2022","T7","R5","C","T7_R5_C","Control (irrigated)","7/5/2022","4","Tetramorium","immigrans","Tetramorium immigrans","0","1","NHKBS5438","SRF"
"11/10/2022","T7","R5","D1","T7_R5_D1","Y1 Drought (soy)","7/5/2022",NA,"Aphaenogaster","rudis","Aphaenogaster rudis","0","1","NHKBS5434","SRF"
"11/10/2022","T7","R5","D1","T7_R5_D1","Y1 Drought (soy)","7/5/2022",NA,"Myrmica","fracticornis","Myrmica fracticornis","0","12","NHKBS5433","SRF"
"11/10/2022","T7","R5","D2","T7_R5_D2","Y2 Drought (wheat)","7/5/2022","11","Aphaenogaster","rudis","Aphaenogaster rudis","0","5","NHKBS5452","SRF"
"11/10/2022","T7","R5","D2","T7_R5_D2","Y2 Drought (wheat)","7/5/2022","11","Brachymyrmex","depilis","Brachymyrmex depilis","0","3","NHKBS5440","SRF"
"11/10/2022","T7","R5","D2","T7_R5_D2","Y2 Drought (wheat)","7/5/2022","11","Formica","glacialis","Formica glacialis","0","12","NHKBS5454","SRF"
"11/10/2022","T7","R5","D2","T7_R5_D2","Y2 Drought (wheat)","7/5/2022","11","Lasius","neoniger","Lasius neoniger","0","1","NHKBS5451","SRF"
"11/10/2022","T7","R5","D2","T7_R5_D2","Y2 Drought (wheat)","7/5/2022","11","Myrmica","americana","Myrmica americana","0","10","NHKBS5453","SRF"
"11/10/2022","T7","R5","V","T7_R5_V","Variable Rainfall","7/5/2022","12","Brachymyrmex","depilis","Brachymyrmex depilis","0","4","NHKBS5447","JDS"
"11/10/2022","T7","R5","V","T7_R5_V","Variable Rainfall","7/5/2022","12","Formica","subsericea","Formica subsericea","0","11","NHKBS5450","JDS"
"11/10/2022","T7","R5","V","T7_R5_V","Variable Rainfall","7/5/2022","12","Lasius","neoniger","Lasius neoniger","0","13","NHKBS5448","JDS"
"11/10/2022","T7","R5","V","T7_R5_V","Variable Rainfall","7/5/2022","12","Myrmica","americana","Myrmica americana","0","1","NHKBS5449","JDS"
"7/18/2022","T7","R6","C","T7_R6_C","Control (irrigated)","7/5/2022","4","Formica","incerta","Formica incerta","0","1","NHKBS4789","JDS"
"7/18/2022","T7","R6","C","T7_R6_C","Control (irrigated)","7/5/2022","4","Formica","pallidefulva","Formica pallidefulva","0","1","NHKBS4788","JDS"
"7/18/2022","T7","R6","C","T7_R6_C","Control (irrigated)","7/5/2022","4","Myrmica","americana","Myrmica americana","0","1","NHKBS4790","JDS"
"10/26/2022","T7","R6","D1","T7_R6_D1","Y1 Drought (soy)","7/5/2022",NA,"Aphaenogaster","rudis","Aphaenogaster rudis","0","8","NHKBS5240","JDS"
"10/26/2022","T7","R6","D1","T7_R6_D1","Y1 Drought (soy)","7/5/2022",NA,"Lasius","neoniger","Lasius neoniger","0","2","NHKBS5241","JDS"
"10/26/2022","T7","R6","D1","T7_R6_D1","Y1 Drought (soy)","7/5/2022",NA,"Myrmica","americana","Myrmica americana","0","21","NHKBS5239","JDS"
"10/26/2022","T7","R6","D1","T7_R6_D1","Y1 Drought (soy)","7/5/2022",NA,"Solenopsis","molesta","Solenopsis molesta","0","2","NHKBS5242","JDS"
"11/7/2022","T7","R6","D2","T7_R6_D2","Y2 Drought (wheat)","7/5/2022","11","Aphaenogaster","rudis","Aphaenogaster rudis","0","1","NHKBS5414","JDS"
"11/7/2022","T7","R6","D2","T7_R6_D2","Y2 Drought (wheat)","7/5/2022","11","Myrmica","americana","Myrmica americana","0","1","NHKBS5413","JDS"
"11/1/2022","T7","R6","V","T7_R6_V","Variable Rainfall","7/5/2022","12","Brachymyrmex","depilis","Brachymyrmex depilis","0","3","NHKBS5297","JDS"
"11/1/2022","T7","R6","V","T7_R6_V","Variable Rainfall","7/5/2022","12","Lasius","interjectus","Lasius interjectus","1","1","NHKBS5300","JDS"
"11/1/2022","T7","R6","V","T7_R6_V","Variable Rainfall","7/5/2022","12","Lasius","neoniger","Lasius neoniger","0","4","NHKBS5299","JDS"
"11/1/2022","T7","R6","V","T7_R6_V","Variable Rainfall","7/5/2022","12","Solenopsis","molesta","Solenopsis molesta","0","2","NHKBS5296","JDS"
"11/1/2022","T7","R6","V","T7_R6_V","Variable Rainfall","7/5/2022","12","Tetramorium","immigrans","Tetramorium immigrans","0","16","NHKBS5298","JDS"
"10/26/2022","T1","R1","D1","T1_R1_D1","Y1 Drought (soy)","7/18/2022",NA,"Formica","incerta","Formica incerta","0","1","NHKBS5232","JDS"
"10/26/2022","T1","R1","D1","T1_R1_D1","Y1 Drought (soy)","7/18/2022",NA,"Lasius","neoniger","Lasius neoniger","0","6","NHKBS5233","JDS"
"9/2/2022","T1","R1","D2","T1_R1_D2","Y2 Drought (wheat)","7/18/2022","25","Tetramorium","immigrans","Tetramorium immigrans","0","3","NHKBS4979","JDS"
"11/11/2022","T1","R1","V","T1_R1_V","Variable Rainfall","7/18/2022","6","Tetramorium","immigrans","Tetramorium immigrans","0","17","NHKBS5466","SRF"
"9/13/2022","T1","R2","D1","T1_R2_D1","Y1 Drought (soy)","7/18/2022",NA,"Lasius","neoniger","Lasius neoniger","0","33","NHKBS5039","JDS"
"9/13/2022","T1","R2","D1","T1_R2_D1","Y1 Drought (soy)","7/18/2022",NA,"Tetramorium","immigrans","Tetramorium immigrans","0","1","NHKBS5040","JDS"
"9/13/2022","T1","R2","D2","T1_R2_D2","Y2 Drought (wheat)","7/18/2022","25","Lasius","neoniger","Lasius neoniger","0","16","NHKBS5054","JDS"
"9/13/2022","T1","R2","D2","T1_R2_D2","Y2 Drought (wheat)","7/18/2022","25","Solenopsis","molesta","Solenopsis molesta","0","7","NHKBS5053","JDS"
"9/13/2022","T1","R2","D2","T1_R2_D2","Y2 Drought (wheat)","7/18/2022","25","Tetramorium","immigrans","Tetramorium immigrans","0","2","NHKBS5055","JDS"
"11/7/2022","T1","R2","V","T1_R2_V","Variable Rainfall","7/18/2022","6","Lasius","neoniger","Lasius neoniger","0","8","NHKBS5419","JDS"
"11/7/2022","T1","R2","V","T1_R2_V","Variable Rainfall","7/18/2022","6","Tetramorium","immigrans","Tetramorium immigrans","0","8","NHKBS5420","JDS"
"11/4/2022","T1","R3","D1","T1_R3_D1","Y1 Drought (soy)","7/18/2022",NA,"Lasius","neoniger","Lasius neoniger","0","3","NHKBS5377","JDS"
"11/4/2022","T1","R3","D1","T1_R3_D1","Y1 Drought (soy)","7/18/2022",NA,"Tetramorium","immigrans","Tetramorium immigrans","0","3","NHKBS5378","JDS"
"9/13/2022","T1","R3","D2","T1_R3_D2","Y2 Drought (wheat)","7/18/2022","25","Lasius","neoniger","Lasius neoniger","0","23","NHKBS5038","JDS"
"9/13/2022","T1","R3","D2","T1_R3_D2","Y2 Drought (wheat)","7/18/2022","25","Solenopsis","molesta","Solenopsis molesta","0","2","NHKBS5036","JDS"
"9/13/2022","T1","R3","D2","T1_R3_D2","Y2 Drought (wheat)","7/18/2022","25","Tetramorium","immigrans","Tetramorium immigrans","0","2","NHKBS5037","JDS"
"11/10/2022","T1","R4","D1","T1_R4_D1","Y1 Drought (soy)","7/18/2022",NA,"Lasius","neoniger","Lasius neoniger","0","7","NHKBS5486","JDS"
"9/2/2022","T1","R4","D2","T1_R4_D2","Y2 Drought (wheat)","7/18/2022","25","Formica","glacialis","Formica glacialis","0","1","NHKBS4996","JDS"
"9/2/2022","T1","R4","D2","T1_R4_D2","Y2 Drought (wheat)","7/18/2022","25","Lasius","neoniger","Lasius neoniger","0","3","NHKBS4995","JDS"
"11/14/2022","T1","R4","V","T1_R4_V","Variable Rainfall","7/18/2022","6","Lasius","neoniger","Lasius neoniger","0","1","NHKBS5530","JDS"
"11/8/2022","T2","R1","D1","T2_R1_D1","Y1 Drought (soy)","7/18/2022",NA,"Solenopsis","molesta","Solenopsis molesta","0","8","NHKBS5403","SRF"
"11/8/2022","T2","R1","D1","T2_R1_D1","Y1 Drought (soy)","7/18/2022",NA,"Tetramorium","immigrans","Tetramorium immigrans","0","3","NHKBS5402","SRF"
"10/26/2022","T2","R1","D2","T2_R1_D2","Y2 Drought (wheat)","7/18/2022","25","Lasius","neoniger","Lasius neoniger","0","8","NHKBS5235","JDS"
"10/26/2022","T2","R1","D2","T2_R1_D2","Y2 Drought (wheat)","7/18/2022","25","Tetramorium","immigrans","Tetramorium immigrans","0","18","NHKBS5234","JDS"
"10/26/2022","T2","R1","D2","T2_R1_D2","Y2 Drought (wheat)","7/18/2022","25","Tetramorium","immigrans","Tetramorium immigrans","0","2","NHKBS5236","JDS"
"9/2/2022","T2","R1","V","T2_R1_V","Variable Rainfall","7/18/2022","6","Lasius","neoniger","Lasius neoniger","0","5","NHKBS4981","JDS"
"9/2/2022","T2","R1","V","T2_R1_V","Variable Rainfall","7/18/2022","6","Myrmica","fracticornis","Myrmica fracticornis","0","1","NHKBS4982","JDS"
"9/2/2022","T2","R1","V","T2_R1_V","Variable Rainfall","7/18/2022","6","Tetramorium","immigrans","Tetramorium immigrans","0","2","NHKBS4980","JDS"
"11/4/2022","T2","R3","D1","T2_R3_D1","Y1 Drought (soy)","7/18/2022",NA,"Lasius","neoniger","Lasius neoniger","0","2","NHKBS5379","JDS"
"11/4/2022","T2","R3","D1","T2_R3_D1","Y1 Drought (soy)","7/18/2022",NA,"Tetramorium","immigrans","Tetramorium immigrans","0","1","NHKBS5380","JDS"
"9/12/2022","T2","R3","D2","T2_R3_D2","Y2 Drought (wheat)","7/18/2022","25","Formica","subsericea","Formica subsericea","0","1","NHKBS5030","JDS"
"9/12/2022","T2","R3","D2","T2_R3_D2","Y2 Drought (wheat)","7/18/2022","25","Lasius","neoniger","Lasius neoniger","0","1","NHKBS5028","JDS"
"9/12/2022","T2","R3","D2","T2_R3_D2","Y2 Drought (wheat)","7/18/2022","25","Tetramorium","immigrans","Tetramorium immigrans","0","5","NHKBS5029","JDS"
"11/8/2022","T2","R3","V","T2_R3_V","Variable Rainfall","7/18/2022","6","Lasius","neoniger","Lasius neoniger","0","20","NHKBS5421","JDS"
"11/8/2022","T2","R3","V","T2_R3_V","Variable Rainfall","7/18/2022","6","Tetramorium","immigrans","Tetramorium immigrans","0","4","NHKBS5422","JDS"
"11/10/2022","T2","R4","D1","T2_R4_D1","Y1 Drought (soy)","7/18/2022",NA,"Lasius","neoniger","Lasius neoniger","0","7","NHKBS5435","SRF"
"11/10/2022","T2","R4","D1","T2_R4_D1","Y1 Drought (soy)","7/18/2022",NA,"Solenopsis","molesta","Solenopsis molesta","0","4","NHKBS5436","SRF"
"11/10/2022","T2","R4","D2","T2_R4_D2","Y2 Drought (wheat)","7/18/2022","25","Brachymyrmex","depilis","Brachymyrmex depilis","0","1","NHKBS5476","JDS"
"11/10/2022","T2","R4","D2","T2_R4_D2","Y2 Drought (wheat)","7/18/2022","25","Lasius","neoniger","Lasius neoniger","0","4","NHKBS5477","JDS"
"11/10/2022","T2","R4","D2","T2_R4_D2","Y2 Drought (wheat)","7/18/2022","25","Tetramorium","immigrans","Tetramorium immigrans","0","16","NHKBS5478","JDS"
"11/10/2022","T2","R4","V","T2_R4_V","Variable Rainfall","7/18/2022","6","Lasius","neoniger","Lasius neoniger","0","5","NHKBS5479","JDS"
"8/29/2022","T2","R6","D1","T2_R6_D1","Y1 Drought (soy)","7/18/2022",NA,"Lasius","neoniger","Lasius neoniger","0","2","NHKBS4942","JDS"
"8/29/2022","T2","R6","D1","T2_R6_D1","Y1 Drought (soy)","7/18/2022",NA,"Tetramorium","immigrans","Tetramorium immigrans","0","4","NHKBS4943","JDS"
"11/8/2022","T2","R6","D2","T2_R6_D2","Y2 Drought (wheat)","7/18/2022","25","Aphaenogaster","rudis","Aphaenogaster rudis","0","1","NHKBS5406","SRF"
"11/8/2022","T2","R6","D2","T2_R6_D2","Y2 Drought (wheat)","7/18/2022","25","Lasius","neoniger","Lasius neoniger","0","4","NHKBS5404","SRF"
"11/8/2022","T2","R6","D2","T2_R6_D2","Y2 Drought (wheat)","7/18/2022","25","Solenopsis","molesta","Solenopsis molesta","0","1","NHKBS5405","SRF"
"9/2/2022","T2","R6","V","T2_R6_V","Variable Rainfall","7/18/2022","6","Tetramorium","immigrans","Tetramorium immigrans","0","10","NHKBS4983","JDS"
"9/2/2022","T2","R6","V","T2_R6_V","Variable Rainfall","7/18/2022","6","Tetramorium","immigrans","Tetramorium immigrans","1","1","NHKBS4984","JDS"
"11/14/2022","T7","R1","D1","T7_R1_D1","Y1 Drought (soy)","7/18/2022",NA,"Aphaenogaster","rudis","Aphaenogaster rudis","0","1","NHKBS5526","JDS"
"11/14/2022","T7","R1","D1","T7_R1_D1","Y1 Drought (soy)","7/18/2022",NA,"Brachymyrmex","depilis","Brachymyrmex depilis","0","2","NHKBS5521","JDS"
"11/14/2022","T7","R1","D1","T7_R1_D1","Y1 Drought (soy)","7/18/2022",NA,"Formica","subsericea","Formica subsericea","0","1","NHKBS5528","JDS"
"11/14/2022","T7","R1","D1","T7_R1_D1","Y1 Drought (soy)","7/18/2022",NA,"Lasius","americanus","Lasius americanus","0","2","NHKBS5524","JDS"
"11/14/2022","T7","R1","D1","T7_R1_D1","Y1 Drought (soy)","7/18/2022",NA,"Lasius","neoniger","Lasius neoniger","0","1","NHKBS5523","JDS"
"11/14/2022","T7","R1","D1","T7_R1_D1","Y1 Drought (soy)","7/18/2022",NA,"Myrmica","detritinodis","Myrmica detritinodis","0","1","NHKBS5527","JDS"
"11/14/2022","T7","R1","D1","T7_R1_D1","Y1 Drought (soy)","7/18/2022",NA,"Prenolepis","imparis","Prenolepis imparis","0","3","NHKBS5525","JDS"
"11/14/2022","T7","R1","D1","T7_R1_D1","Y1 Drought (soy)","7/18/2022",NA,"Temnothorax","ambiguus","Temnothorax ambiguus","0","1","NHKBS5522","JDS"
"11/10/2022","T7","R1","D2","T7_R1_D2","Y2 Drought (wheat)","7/18/2022","25","Aphaenogaster","rudis","Aphaenogaster rudis","0","7","NHKBS5474","JDS"
"11/10/2022","T7","R1","D2","T7_R1_D2","Y2 Drought (wheat)","7/18/2022","25","Lasius","neoniger","Lasius neoniger","0","4","NHKBS5473","JDS"
"11/10/2022","T7","R1","D2","T7_R1_D2","Y2 Drought (wheat)","7/18/2022","25","Myrmica","detritinodis","Myrmica detritinodis","0","6","NHKBS5475","JDS"
"11/10/2022","T7","R1","V","T7_R1_V","Variable Rainfall","7/18/2022","6","Aphaenogaster","rudis","Aphaenogaster rudis","0","1","NHKBS5463","SRF"
"11/10/2022","T7","R1","V","T7_R1_V","Variable Rainfall","7/18/2022","6","Lasius","neoniger","Lasius neoniger","0","2","NHKBS5462","SRF"
"11/10/2022","T7","R1","V","T7_R1_V","Variable Rainfall","7/18/2022","6","Myrmica","detritinodis","Myrmica detritinodis","0","5","NHKBS5461","SRF"
"11/8/2022","T7","R2","D1","T7_R2_D1","Y1 Drought (soy)","7/18/2022",NA,"Aphaenogaster","rudis","Aphaenogaster rudis","0","13","NHKBS5442","JDS"
"11/8/2022","T7","R2","D1","T7_R2_D1","Y1 Drought (soy)","7/18/2022",NA,"Brachymyrmex","depilis","Brachymyrmex depilis","0","1","NHKBS5446","JDS"
"11/8/2022","T7","R2","D1","T7_R2_D1","Y1 Drought (soy)","7/18/2022",NA,"Formica","subsericea","Formica subsericea","0","2","NHKBS5441","JDS"
"11/8/2022","T7","R2","D1","T7_R2_D1","Y1 Drought (soy)","7/18/2022",NA,"Lasius","neoniger","Lasius neoniger","0","25","NHKBS5445","JDS"
"11/8/2022","T7","R2","D1","T7_R2_D1","Y1 Drought (soy)","7/18/2022",NA,"Myrmica","detritinodis","Myrmica detritinodis","0","1","NHKBS5443","JDS"
"11/8/2022","T7","R2","D1","T7_R2_D1","Y1 Drought (soy)","7/18/2022",NA,"Tetramorium","immigrans","Tetramorium immigrans","0","2","NHKBS5444","JDS"
"11/7/2022","T7","R2","D2","T7_R2_D2","Y2 Drought (wheat)","7/18/2022","25","Brachymyrmex","depilis","Brachymyrmex depilis","0","3","NHKBS5394","JDS"
"11/7/2022","T7","R2","D2","T7_R2_D2","Y2 Drought (wheat)","7/18/2022","25","Ponera","pennsylvanica","Ponera pennsylvanica","0","1","NHKBS5393","JDS"
"11/7/2022","T7","R2","D2","T7_R2_D2","Y2 Drought (wheat)","7/18/2022","25","Tetramorium","immigrans","Tetramorium immigrans","0","2","NHKBS5392","JDS"
"11/10/2022","T7","R2","V","T7_R2_V","Variable Rainfall","7/18/2022","6","Aphaenogaster","rudis","Aphaenogaster rudis","0","2","NHKBS5429","SRF"
"11/10/2022","T7","R2","V","T7_R2_V","Variable Rainfall","7/18/2022","6","Formica","subsericea","Formica subsericea","0","1","NHKBS5432","SRF"
"11/10/2022","T7","R2","V","T7_R2_V","Variable Rainfall","7/18/2022","6","Lasius","neoniger","Lasius neoniger","0","1","NHKBS5430","SRF"
"11/10/2022","T7","R2","V","T7_R2_V","Variable Rainfall","7/18/2022","6","Prenolepis","imparis","Prenolepis imparis","0","1","NHKBS5431","SRF"
"11/10/2022","T7","R2","V","T7_R2_V","Variable Rainfall","7/18/2022","6","Tetramorium","immigrans","Tetramorium immigrans","0","10","NHKBS5428","SRF"
"11/8/2022","T7","R3","D1","T7_R3_D1","Y1 Drought (soy)","7/18/2022",NA,"Aphaenogaster","rudis","Aphaenogaster rudis","0","2","NHKBS5410","SRF"
"11/8/2022","T7","R3","D1","T7_R3_D1","Y1 Drought (soy)","7/18/2022",NA,"Lasius","neoniger","Lasius neoniger","0","1","NHKBS5411","SRF"
"11/8/2022","T7","R3","D1","T7_R3_D1","Y1 Drought (soy)","7/18/2022",NA,"Myrmica","sp","Myrmica sp","0","1",NA,"SRF"
"11/8/2022","T7","R3","D1","T7_R3_D1","Y1 Drought (soy)","7/18/2022",NA,"Solenopsis","molesta","Solenopsis molesta","0","2","NHKBS5409","SRF"
"9/12/2022","T7","R3","D2","T7_R3_D2","Y2 Drought (wheat)","7/18/2022","25","Aphaenogaster","rudis","Aphaenogaster rudis","0","4","NHKBS5024","JDS"
"9/12/2022","T7","R3","D2","T7_R3_D2","Y2 Drought (wheat)","7/18/2022","25","Formica","glacialis","Formica glacialis","0","11","NHKBS5027","JDS"
"9/12/2022","T7","R3","D2","T7_R3_D2","Y2 Drought (wheat)","7/18/2022","25","Myrmica","americana","Myrmica americana","0","3","NHKBS5026","JDS"
"9/12/2022","T7","R3","D2","T7_R3_D2","Y2 Drought (wheat)","7/18/2022","25","Tetramorium","immigrans","Tetramorium immigrans","0","1","NHKBS5025","JDS"
"10/26/2022","T7","R3","V","T7_R3_V","Variable Rainfall","7/18/2022","6","Formica","subsericea","Formica subsericea","0","2","NHKBS5231","JDS"
"10/26/2022","T7","R3","V","T7_R3_V","Variable Rainfall","7/18/2022","6","Lasius","neoniger","Lasius neoniger","0","1","NHKBS5230","JDS"
"10/26/2022","T7","R3","V","T7_R3_V","Variable Rainfall","7/18/2022","6","Tetramorium","immigrans","Tetramorium immigrans","0","4","NHKBS5229","JDS"
"11/4/2022","T7","R4","D1","T7_R4_D1","Y1 Drought (soy)","7/18/2022",NA,"Formica","subsericea","Formica subsericea","0","1","NHKBS5385","JDS"
"11/4/2022","T7","R4","D1","T7_R4_D1","Y1 Drought (soy)","7/18/2022",NA,"Lasius","neoniger","Lasius neoniger","0","6","NHKBS5382","JDS"
"11/4/2022","T7","R4","D1","T7_R4_D1","Y1 Drought (soy)","7/18/2022",NA,"Myrmica","americana","Myrmica americana","0","25","NHKBS5384","JDS"
"11/4/2022","T7","R4","D1","T7_R4_D1","Y1 Drought (soy)","7/18/2022",NA,"Myrmica","americana","Myrmica americana","1","1","NHKBS5383","JDS"
"11/4/2022","T7","R4","D1","T7_R4_D1","Y1 Drought (soy)","7/18/2022",NA,"Solenopsis","molesta","Solenopsis molesta","0","2","NHKBS5381","JDS"
"11/10/2022","T7","R4","D2","T7_R4_D2","Y2 Drought (wheat)","7/18/2022","25","Aphaenogaster","rudis","Aphaenogaster rudis","0","4","NHKBS5483","JDS"
"11/10/2022","T7","R4","D2","T7_R4_D2","Y2 Drought (wheat)","7/18/2022","25","Aphaenogaster","sp","Aphaenogaster sp","1","1","NHKBS5484","JDS"
"11/10/2022","T7","R4","D2","T7_R4_D2","Y2 Drought (wheat)","7/18/2022","25","Formica","glacialis","Formica glacialis","0","1","NHKBS5485","JDS"
"11/10/2022","T7","R4","D2","T7_R4_D2","Y2 Drought (wheat)","7/18/2022","25","Lasius","neoniger","Lasius neoniger","0","4","NHKBS5482","JDS"
"11/10/2022","T7","R4","D2","T7_R4_D2","Y2 Drought (wheat)","7/18/2022","25","Tapinoma","sessile","Tapinoma sessile","0","2","NHKBS5481","JDS"
